stn_id,stn_name,datetimes,temp,conducted,tds,salinity,deo,depth,ph,nh4,turbid
S5,วัดโพธิ์แตงเหนือ,2023-11-10 19:00:00,31.15,232.0,148.7,0.11,4.02,1.0,7.13,3.46,33.74
T1,การท่าเรือ,2023-11-10 19:00:00,30.27,521.0,341.0,0.25,,,,,
S7,สะพานพระพุทธยอดฟ้า,2023-11-10 20:00:00,31.62,252.0,160.0,0.12,,1.79,,,
S4,วัดมะขาม,2023-11-10 20:00:00,31.18,231.0,147.9,0.11,4.11,2.59,7.06,3.22,46.75
T4,สะพานพระนั่งเกล้า,2023-11-10 20:00:00,30.96,231.0,150.0,0.11,3.88,,7.18,1.82,27.43
S3,วัดไผ่ล้อม,2023-11-10 20:00:00,31.12,222.0,142.5,0.1,4.06,1.41,7.29,3.62,39.32
T1,การท่าเรือ,2023-11-10 20:00:00,30.27,503.0,329.0,0.24,,,,,
T2,โรงไฟฟ้าพระนครใต้,2023-11-10 20:00:00,30.39,272.0,178.0,0.13,,,,,
S5,วัดโพธิ์แตงเหนือ,2023-11-10 20:00:00,31.14,232.0,149.0,0.11,4.04,1.01,7.12,3.16,35.4
S1,สำแล,2023-11-10 20:00:00,31.16,230.0,147.6,0.11,3.95,2.83,6.98,3.99,40.01
T3,วัดบ้านแป้ง,2023-11-10 20:00:00,31.34,216.0,141.0,0.1,4.84,,7.33,3.31,40.85
S6,คลองลัดโพธิ์,2023-11-10 20:00:00,30.5,259.0,170.0,0.12,,1.68,,,
S3,วัดไผ่ล้อม,2023-11-10 21:00:00,31.13,221.0,142.0,0.1,4.04,1.4,7.26,3.74,41.58
T4,สะพานพระนั่งเกล้า,2023-11-10 21:00:00,30.97,234.0,153.0,0.11,3.83,,7.14,1.9,27.01
T1,การท่าเรือ,2023-11-10 21:00:00,30.46,366.0,239.0,0.17,,,,,
S4,วัดมะขาม,2023-11-10 21:00:00,31.16,230.0,147.5,0.11,4.07,2.49,7.05,3.14,35.85
S6,คลองลัดโพธิ์,2023-11-10 21:00:00,30.52,260.0,170.0,0.12,,1.38,,,
T3,วัดบ้านแป้ง,2023-11-10 21:00:00,31.31,217.0,142.0,0.1,4.82,,7.33,3.33,40.68
S5,วัดโพธิ์แตงเหนือ,2023-11-10 21:00:00,31.13,232.0,148.9,0.11,4.04,0.98,7.14,2.9,30.6
S7,สะพานพระพุทธยอดฟ้า,2023-11-10 21:00:00,31.55,263.0,170.0,0.12,,1.55,,,
S1,สำแล,2023-11-10 21:00:00,31.14,231.0,147.9,0.11,3.95,2.74,7.0,3.9,42.0
S5,วัดโพธิ์แตงเหนือ,2023-11-10 22:00:00,31.13,233.0,149.6,0.11,4.02,0.92,7.12,3.19,33.77
S6,คลองลัดโพธิ์,2023-11-10 22:00:00,30.5,253.0,160.0,0.12,,1.13,,,
T2,โรงไฟฟ้าพระนครใต้,2023-11-10 22:00:00,30.21,301.0,196.0,0.14,,,,,
T3,วัดบ้านแป้ง,2023-11-10 22:00:00,31.3,214.0,140.0,0.1,4.82,,7.33,3.14,39.91
S7,สะพานพระพุทธยอดฟ้า,2023-11-10 22:00:00,31.48,277.0,180.0,0.13,,1.34,,,
T1,การท่าเรือ,2023-11-10 22:00:00,30.2,429.0,281.0,0.2,,,,,
S4,วัดมะขาม,2023-11-10 22:00:00,31.14,229.0,147.0,0.11,4.03,2.41,7.05,3.22,42.08
S1,สำแล,2023-11-10 22:00:00,31.14,231.0,148.1,0.11,3.94,2.66,7.0,4.01,40.76
T4,สะพานพระนั่งเกล้า,2023-11-10 22:00:00,31.01,234.0,153.0,0.11,3.86,,7.14,1.84,30.46
S3,วัดไผ่ล้อม,2023-11-10 22:00:00,31.13,221.0,141.8,0.1,4.04,1.4,7.46,3.57,43.99
T3,วัดบ้านแป้ง,2023-11-10 23:00:00,31.3,214.0,140.0,0.1,4.83,,7.33,3.14,38.25
S7,สะพานพระพุทธยอดฟ้า,2023-11-10 23:00:00,31.56,268.0,170.0,0.13,,1.18,,,
S4,วัดมะขาม,2023-11-10 23:00:00,31.11,230.0,147.7,0.11,4.05,2.32,7.05,3.18,37.25
S1,สำแล,2023-11-10 23:00:00,31.13,230.0,147.2,0.11,3.93,2.58,7.01,3.75,44.72
S5,วัดโพธิ์แตงเหนือ,2023-11-10 23:00:00,31.12,236.0,151.0,0.11,3.99,0.85,7.13,3.28,32.44
T2,โรงไฟฟ้าพระนครใต้,2023-11-10 23:00:00,30.15,314.0,205.0,0.15,,,,,
S6,คลองลัดโพธิ์,2023-11-10 23:00:00,30.52,238.0,160.0,0.11,,0.98,,,
T1,การท่าเรือ,2023-11-10 23:00:00,30.28,387.0,252.0,0.18,,,,,
T4,สะพานพระนั่งเกล้า,2023-11-10 23:00:00,30.99,233.0,153.0,0.11,3.84,,7.2,1.89,27.9
S3,วัดไผ่ล้อม,2023-11-10 23:00:00,31.11,221.0,141.7,0.1,4.02,1.37,7.34,3.52,42.87
T4,สะพานพระนั่งเกล้า,2023-11-11 00:00:00,31.01,238.0,156.0,0.11,3.86,,7.18,1.84,30.21
T3,วัดบ้านแป้ง,2023-11-11 00:00:00,31.27,212.0,139.0,0.1,4.82,,7.33,3.1,39.03
S4,วัดมะขาม,2023-11-11 00:00:00,31.1,230.0,147.5,0.11,3.9,2.23,7.05,3.13,32.99
S6,คลองลัดโพธิ์,2023-11-11 00:00:00,30.51,239.0,160.0,0.11,,0.92,,,
T2,โรงไฟฟ้าพระนครใต้,2023-11-11 00:00:00,30.17,320.0,209.0,0.15,,,,,
S3,วัดไผ่ล้อม,2023-11-11 00:00:00,31.09,221.0,141.8,0.1,4.06,1.39,7.36,3.55,42.01
S5,วัดโพธิ์แตงเหนือ,2023-11-11 00:00:00,31.12,238.0,152.3,0.11,4.0,0.78,7.09,3.4,37.91
S1,สำแล,2023-11-11 00:00:00,31.14,228.0,146.3,0.11,3.96,2.49,7.0,3.74,37.56
S7,สะพานพระพุทธยอดฟ้า,2023-11-11 00:00:00,31.59,269.0,180.0,0.13,,1.07,,,
S4,วัดมะขาม,2023-11-11 01:00:00,31.09,229.0,146.9,0.11,3.94,2.14,7.04,3.12,43.01
T4,สะพานพระนั่งเกล้า,2023-11-11 01:00:00,30.99,241.0,157.0,0.11,3.8,,7.19,1.83,28.43
S6,คลองลัดโพธิ์,2023-11-11 01:00:00,30.44,245.0,160.0,0.11,,1.02,,,
S1,สำแล,2023-11-11 01:00:00,31.13,227.0,145.8,0.11,3.97,2.4,6.99,3.9,39.79
S7,สะพานพระพุทธยอดฟ้า,2023-11-11 01:00:00,31.67,264.0,170.0,0.12,,1.07,,,
T3,วัดบ้านแป้ง,2023-11-11 01:00:00,31.24,212.0,138.0,0.1,4.82,,7.33,3.04,38.88
T1,การท่าเรือ,2023-11-11 01:00:00,30.11,358.0,234.0,0.17,,,,,
S5,วัดโพธิ์แตงเหนือ,2023-11-11 01:00:00,31.12,239.0,153.3,0.11,3.92,0.7,7.13,3.24,30.37
T2,โรงไฟฟ้าพระนครใต้,2023-11-11 01:00:00,30.26,316.0,206.0,0.15,,,,,
S3,วัดไผ่ล้อม,2023-11-11 01:00:00,31.09,223.0,142.8,0.1,4.05,1.34,7.42,3.74,46.54
S6,คลองลัดโพธิ์,2023-11-11 02:00:00,30.4,250.0,160.0,0.12,,1.35,,,
T3,วัดบ้านแป้ง,2023-11-11 02:00:00,31.2,214.0,139.0,0.1,4.77,,7.32,3.02,38.86
S1,สำแล,2023-11-11 02:00:00,31.11,228.0,146.2,0.11,3.97,2.33,7.01,3.72,36.35
S5,วัดโพธิ์แตงเหนือ,2023-11-11 02:00:00,31.15,241.0,154.5,0.11,3.97,0.63,7.13,3.15,33.37
T2,โรงไฟฟ้าพระนครใต้,2023-11-11 02:00:00,30.19,337.0,221.0,0.16,,,,,
T4,สะพานพระนั่งเกล้า,2023-11-11 02:00:00,31.0,242.0,159.0,0.11,3.79,,7.16,1.92,30.36
S3,วัดไผ่ล้อม,2023-11-11 02:00:00,31.01,223.0,143.3,0.1,4.01,1.28,7.41,3.39,43.82
S4,วัดมะขาม,2023-11-11 02:00:00,31.09,228.0,146.2,0.11,3.9,2.07,7.05,2.91,41.49
T1,การท่าเรือ,2023-11-11 02:00:00,30.07,369.0,241.0,0.18,,,,,
S7,สะพานพระพุทธยอดฟ้า,2023-11-11 02:00:00,31.69,268.0,170.0,0.13,,1.19,,,
T1,การท่าเรือ,2023-11-11 03:00:00,29.47,475.0,310.0,0.23,,,,,
S5,วัดโพธิ์แตงเหนือ,2023-11-11 03:00:00,31.18,242.0,155.3,0.11,3.92,0.57,7.11,3.35,32.03
T4,สะพานพระนั่งเกล้า,2023-11-11 03:00:00,31.01,243.0,159.0,0.11,3.67,,7.18,1.89,26.45
S1,สำแล,2023-11-11 03:00:00,31.09,229.0,146.9,0.11,3.94,2.29,7.0,3.74,37.71
S3,วัดไผ่ล้อม,2023-11-11 03:00:00,31.01,225.0,144.5,0.1,3.98,1.24,7.42,3.64,43.79
T2,โรงไฟฟ้าพระนครใต้,2023-11-11 03:00:00,30.14,327.0,214.0,0.15,,,,,
T3,วัดบ้านแป้ง,2023-11-11 03:00:00,31.17,215.0,141.0,0.1,4.77,,7.32,3.09,40.68
S7,สะพานพระพุทธยอดฟ้า,2023-11-11 03:00:00,31.72,263.0,170.0,0.12,,1.56,,,
S4,วัดมะขาม,2023-11-11 03:00:00,31.1,227.0,145.8,0.11,3.96,2.05,7.05,3.15,42.28
S6,คลองลัดโพธิ์,2023-11-11 03:00:00,30.38,252.0,160.0,0.12,,1.81,,,
T3,วัดบ้านแป้ง,2023-11-11 04:00:00,31.14,218.0,143.0,0.1,4.72,,7.31,3.2,39.44
S1,สำแล,2023-11-11 04:00:00,31.07,230.0,147.4,0.11,3.91,2.33,7.0,3.88,35.14
S7,สะพานพระพุทธยอดฟ้า,2023-11-11 04:00:00,31.76,261.0,170.0,0.12,,1.82,,,
S5,วัดโพธิ์แตงเหนือ,2023-11-11 04:00:00,31.19,243.0,155.7,0.11,3.94,0.54,7.11,3.36,30.87
S6,คลองลัดโพธิ์,2023-11-11 04:00:00,30.37,253.0,170.0,0.12,,2.08,,,
T1,การท่าเรือ,2023-11-11 04:00:00,29.4,499.0,325.0,0.24,,,,,
T2,โรงไฟฟ้าพระนครใต้,2023-11-11 04:00:00,30.22,308.0,201.0,0.15,,,,,
S3,วัดไผ่ล้อม,2023-11-11 04:00:00,31.0,226.0,145.2,0.11,3.95,1.24,7.4,3.72,42.39
S4,วัดมะขาม,2023-11-11 04:00:00,31.08,227.0,145.8,0.11,3.97,2.13,7.06,2.85,33.03
T4,สะพานพระนั่งเกล้า,2023-11-11 04:00:00,31.01,246.0,160.0,0.12,3.72,,7.17,1.93,26.43
T4,สะพานพระนั่งเกล้า,2023-11-11 05:00:00,31.01,245.0,160.0,0.12,3.65,,7.19,2.0,24.34
T1,การท่าเรือ,2023-11-11 05:00:00,30.03,366.0,239.0,0.17,,,,,
S5,วัดโพธิ์แตงเหนือ,2023-11-11 05:00:00,31.19,243.0,155.6,0.11,3.93,0.59,7.12,2.95,29.59
T2,โรงไฟฟ้าพระนครใต้,2023-11-11 05:00:00,30.32,287.0,187.0,0.14,,,,,
S4,วัดมะขาม,2023-11-11 05:00:00,31.07,228.0,146.2,0.11,3.98,2.24,7.06,2.92,38.32
S7,สะพานพระพุทธยอดฟ้า,2023-11-11 05:00:00,31.79,257.0,170.0,0.12,,2.02,,,
S3,วัดไผ่ล้อม,2023-11-11 05:00:00,31.0,228.0,146.1,0.11,3.9,1.32,7.41,3.78,39.84
S1,สำแล,2023-11-11 05:00:00,31.07,231.0,148.1,0.11,3.93,2.4,6.99,3.84,37.35
S6,คลองลัดโพธิ์,2023-11-11 05:00:00,30.38,252.0,160.0,0.12,,2.24,,,
T3,วัดบ้านแป้ง,2023-11-11 05:00:00,31.11,222.0,145.0,0.1,4.69,,7.31,3.11,37.51
T2,โรงไฟฟ้าพระนครใต้,2023-11-11 06:00:00,30.33,282.0,185.0,0.13,,,,,
S4,วัดมะขาม,2023-11-11 06:00:00,31.05,228.0,146.5,0.11,3.84,2.35,7.04,3.07,29.18
T3,วัดบ้านแป้ง,2023-11-11 06:00:00,31.09,224.0,147.0,0.11,4.68,,7.3,3.23,40.59
S6,คลองลัดโพธิ์,2023-11-11 06:00:00,30.4,251.0,160.0,0.12,,2.2,,,
S1,สำแล,2023-11-11 06:00:00,31.06,232.0,148.6,0.11,3.91,2.51,6.98,3.71,37.69
T1,การท่าเรือ,2023-11-11 06:00:00,29.69,447.0,292.0,0.21,,,,,
S5,วัดโพธิ์แตงเหนือ,2023-11-11 06:00:00,31.2,242.0,155.3,0.11,3.99,0.67,7.1,3.42,33.53
S7,สะพานพระพุทธยอดฟ้า,2023-11-11 06:00:00,31.81,255.0,170.0,0.12,,2.01,,,
T4,สะพานพระนั่งเกล้า,2023-11-11 06:00:00,31.01,245.0,160.0,0.12,3.61,,7.19,1.83,23.59
S3,วัดไผ่ล้อม,2023-11-11 06:00:00,31.0,229.0,147.0,0.11,3.89,1.4,7.34,3.7,42.37
S6,คลองลัดโพธิ์,2023-11-11 07:00:00,30.4,251.0,160.0,0.12,,2.06,,,
S1,สำแล,2023-11-11 07:00:00,31.05,233.0,149.1,0.11,3.88,2.58,7.0,3.83,36.89
T2,โรงไฟฟ้าพระนครใต้,2023-11-11 07:00:00,30.35,276.0,180.0,0.13,,,,,
S5,วัดโพธิ์แตงเหนือ,2023-11-11 07:00:00,31.22,241.0,154.5,0.11,4.01,0.76,7.13,3.29,30.75
S7,สะพานพระพุทธยอดฟ้า,2023-11-11 07:00:00,31.82,255.0,170.0,0.12,,1.94,,,
T4,สะพานพระนั่งเกล้า,2023-11-11 07:00:00,31.01,242.0,159.0,0.11,3.68,,7.18,1.99,29.63
S3,วัดไผ่ล้อม,2023-11-11 07:00:00,31.02,231.0,147.9,0.11,3.88,1.41,7.38,3.76,41.34
S4,วัดมะขาม,2023-11-11 07:00:00,31.04,229.0,147.0,0.11,4.01,2.4,7.06,3.33,35.0
T3,วัดบ้านแป้ง,2023-11-11 07:00:00,31.1,222.0,145.0,0.1,4.72,,7.31,3.18,41.26
T1,การท่าเรือ,2023-11-11 08:00:00,30.33,314.0,205.0,0.15,,,,,
S7,สะพานพระพุทธยอดฟ้า,2023-11-11 08:00:00,31.82,256.0,170.0,0.12,,1.8,,,
T4,สะพานพระนั่งเกล้า,2023-11-11 08:00:00,31.02,244.0,160.0,0.11,3.72,,7.18,1.79,25.61
T2,โรงไฟฟ้าพระนครใต้,2023-11-11 08:00:00,30.31,279.0,182.0,0.13,,,,,
S4,วัดมะขาม,2023-11-11 08:00:00,31.04,230.0,147.7,0.11,3.98,2.4,7.06,2.79,35.64
S3,วัดไผ่ล้อม,2023-11-11 08:00:00,31.0,231.0,148.1,0.11,3.9,1.41,7.44,3.6,45.05
S1,สำแล,2023-11-11 08:00:00,31.06,234.0,149.7,0.11,3.88,2.6,7.0,3.96,37.06
S5,วัดโพธิ์แตงเหนือ,2023-11-11 08:00:00,31.23,240.0,154.1,0.11,4.03,0.8,7.12,3.33,29.07
S6,คลองลัดโพธิ์,2023-11-11 08:00:00,30.45,248.0,160.0,0.12,,1.87,,,
T3,วัดบ้านแป้ง,2023-11-11 08:00:00,31.12,217.0,142.0,0.1,4.77,,7.32,3.1,41.09
T2,โรงไฟฟ้าพระนครใต้,2023-11-11 09:00:00,30.33,277.0,181.0,0.13,,,,,
S5,วัดโพธิ์แตงเหนือ,2023-11-11 09:00:00,31.26,240.0,153.7,0.11,4.07,0.81,7.13,3.18,30.91
S4,วัดมะขาม,2023-11-11 09:00:00,31.05,231.0,148.4,0.11,3.98,2.37,7.06,3.25,32.03
T3,วัดบ้านแป้ง,2023-11-11 09:00:00,31.18,216.0,141.0,0.1,4.79,,7.33,3.17,41.82
S1,สำแล,2023-11-11 09:00:00,31.09,235.0,150.8,0.11,3.86,2.58,6.98,3.85,36.7
T4,สะพานพระนั่งเกล้า,2023-11-11 09:00:00,31.05,243.0,159.0,0.11,3.8,,7.19,1.88,28.22
S3,วัดไผ่ล้อม,2023-11-11 09:00:00,31.11,232.0,148.7,0.11,3.95,1.41,7.43,3.81,46.49
S6,คลองลัดโพธิ์,2023-11-11 09:00:00,30.5,247.0,160.0,0.12,,1.66,,,
S7,สะพานพระพุทธยอดฟ้า,2023-11-11 09:00:00,31.84,258.0,170.0,0.12,,1.65,,,
T1,การท่าเรือ,2023-11-11 09:00:00,29.97,426.0,278.0,0.2,,,,,
T4,สะพานพระนั่งเกล้า,2023-11-11 10:00:00,31.12,242.0,157.0,0.11,3.85,,7.19,1.69,28.23
S6,คลองลัดโพธิ์,2023-11-11 10:00:00,30.54,249.0,160.0,0.12,,1.46,,,
T1,การท่าเรือ,2023-11-11 10:00:00,30.35,336.0,219.0,0.16,,,,,
T2,โรงไฟฟ้าพระนครใต้,2023-11-11 10:00:00,30.41,281.0,184.0,0.13,,,,,
S7,สะพานพระพุทธยอดฟ้า,2023-11-11 10:00:00,31.88,260.0,170.0,0.12,,1.48,,,
T3,วัดบ้านแป้ง,2023-11-11 10:00:00,31.3,214.0,140.0,0.1,4.81,,7.33,2.92,40.72
S5,วัดโพธิ์แตงเหนือ,2023-11-11 10:00:00,31.33,240.0,153.6,0.11,4.14,0.78,7.12,3.61,34.95
S4,วัดมะขาม,2023-11-11 10:00:00,31.08,232.0,148.8,0.11,3.88,2.32,7.04,2.97,37.89
S3,วัดไผ่ล้อม,2023-11-11 10:00:00,31.23,233.0,149.1,0.11,4.0,1.4,7.41,4.02,49.29
S1,สำแล,2023-11-11 10:00:00,31.14,236.0,151.2,0.11,3.87,2.53,7.0,4.01,34.68
S7,สะพานพระพุทธยอดฟ้า,2023-11-11 11:00:00,31.89,265.0,170.0,0.12,,1.38,,,
T3,วัดบ้านแป้ง,2023-11-11 11:00:00,31.4,215.0,140.0,0.1,4.81,,7.34,3.12,42.05
S5,วัดโพธิ์แตงเหนือ,2023-11-11 11:00:00,31.38,240.0,153.6,0.11,4.14,0.74,7.12,3.58,37.45
S3,วัดไผ่ล้อม,2023-11-11 11:00:00,31.33,233.0,149.3,0.11,4.0,1.4,7.38,4.08,42.5
S1,สำแล,2023-11-11 11:00:00,31.21,237.0,151.8,0.11,3.88,2.47,6.99,3.98,34.63
T4,สะพานพระนั่งเกล้า,2023-11-11 11:00:00,31.16,242.0,161.0,0.11,3.93,,7.21,1.92,24.65
S4,วัดมะขาม,2023-11-11 11:00:00,31.14,234.0,149.8,0.11,3.88,2.25,7.04,3.0,46.61
T1,การท่าเรือ,2023-11-11 11:00:00,30.14,469.0,307.0,0.22,,,,,
T2,โรงไฟฟ้าพระนครใต้,2023-11-11 11:00:00,30.51,282.0,185.0,0.13,,,,,
S6,คลองลัดโพธิ์,2023-11-11 11:00:00,30.63,249.0,160.0,0.12,,1.37,,,
S3,วัดไผ่ล้อม,2023-11-11 12:00:00,31.42,233.0,149.4,0.11,3.98,1.36,7.4,4.2,42.57
T1,การท่าเรือ,2023-11-11 12:00:00,30.09,519.0,339.0,0.25,,,,,
T3,วัดบ้านแป้ง,2023-11-11 12:00:00,31.49,215.0,141.0,0.1,4.79,,7.34,3.18,43.56
T2,โรงไฟฟ้าพระนครใต้,2023-11-11 12:00:00,30.56,280.0,183.0,0.13,,,,,
S5,วัดโพธิ์แตงเหนือ,2023-11-11 12:00:00,31.37,239.0,153.4,0.11,4.13,0.69,7.11,4.0,38.62
S7,สะพานพระพุทธยอดฟ้า,2023-11-11 12:00:00,31.85,291.0,190.0,0.14,,1.37,,,
S1,สำแล,2023-11-11 12:00:00,31.27,238.0,152.7,0.11,3.88,2.41,7.0,4.05,35.01
S4,วัดมะขาม,2023-11-11 12:00:00,31.2,235.0,150.7,0.11,3.87,2.18,7.03,3.04,41.34
S6,คลองลัดโพธิ์,2023-11-11 12:00:00,30.66,249.0,160.0,0.12,,1.41,,,
T4,สะพานพระนั่งเกล้า,2023-11-11 12:00:00,31.18,239.0,156.0,0.11,3.91,,7.17,1.91,27.74
T3,วัดบ้านแป้ง,2023-11-11 13:00:00,31.51,218.0,144.0,0.1,4.77,,7.33,3.32,44.5
S1,สำแล,2023-11-11 13:00:00,31.26,238.0,152.7,0.11,3.87,2.36,6.99,4.06,36.68
S6,คลองลัดโพธิ์,2023-11-11 13:00:00,30.73,248.0,160.0,0.12,,1.65,,,
S7,สะพานพระพุทธยอดฟ้า,2023-11-11 13:00:00,31.9,275.0,180.0,0.13,,1.45,,,
S4,วัดมะขาม,2023-11-11 13:00:00,31.24,236.0,151.3,0.11,3.79,2.15,7.04,3.09,42.25
T4,สะพานพระนั่งเกล้า,2023-11-11 13:00:00,31.16,241.0,156.0,0.11,3.85,,7.2,1.85,29.51
T2,โรงไฟฟ้าพระนครใต้,2023-11-11 13:00:00,30.54,302.0,197.0,0.14,,,,,
S5,วัดโพธิ์แตงเหนือ,2023-11-11 13:00:00,31.35,239.0,153.3,0.11,4.06,0.63,7.11,3.56,39.78
T1,การท่าเรือ,2023-11-11 13:00:00,30.32,488.0,319.0,0.23,,,,,
T2,โรงไฟฟ้าพระนครใต้,2023-11-11 14:00:00,31.14,333.0,217.0,0.16,,,,,
T3,วัดบ้านแป้ง,2023-11-11 14:00:00,31.61,226.0,148.0,0.11,4.71,,7.32,3.55,45.76
S4,วัดมะขาม,2023-11-11 14:00:00,31.31,237.0,152.0,0.11,3.86,2.13,7.04,3.0,40.46
T4,สะพานพระนั่งเกล้า,2023-11-11 14:00:00,31.2,240.0,157.0,0.11,3.78,,7.19,1.92,26.92
S5,วัดโพธิ์แตงเหนือ,2023-11-11 14:00:00,31.35,238.0,152.7,0.11,3.99,0.59,7.13,3.63,28.78
S7,สะพานพระพุทธยอดฟ้า,2023-11-11 14:00:00,31.97,265.0,170.0,0.12,,1.7,,,
T1,การท่าเรือ,2023-11-11 14:00:00,30.58,432.0,282.0,0.21,,,,,
S6,คลองลัดโพธิ์,2023-11-11 14:00:00,30.84,248.0,160.0,0.12,,2.01,,,
S3,วัดไผ่ล้อม,2023-11-11 14:00:00,31.51,234.0,149.8,0.11,4.0,1.29,7.36,4.08,46.14
S1,สำแล,2023-11-11 14:00:00,31.35,238.0,152.8,0.11,3.88,2.33,6.99,4.05,35.97
T3,วัดบ้านแป้ง,2023-11-11 15:00:00,31.65,235.0,153.0,0.11,4.69,,7.3,3.61,43.51
S6,คลองลัดโพธิ์,2023-11-11 15:00:00,30.9,249.0,160.0,0.12,,2.38,,,
S3,วัดไผ่ล้อม,2023-11-11 15:00:00,31.49,232.0,148.5,0.11,4.0,1.3,7.4,4.11,47.93
S1,สำแล,2023-11-11 15:00:00,31.39,239.0,153.0,0.11,3.9,2.36,6.99,4.17,37.37
S5,วัดโพธิ์แตงเหนือ,2023-11-11 15:00:00,31.49,238.0,152.5,0.11,4.12,0.59,7.12,3.31,31.28
S4,วัดมะขาม,2023-11-11 15:00:00,31.34,238.0,152.5,0.11,3.75,2.18,7.04,3.34,28.68
T1,การท่าเรือ,2023-11-11 15:00:00,30.81,285.0,186.0,0.13,,,,,
S7,สะพานพระพุทธยอดฟ้า,2023-11-11 15:00:00,31.98,265.0,170.0,0.12,,2.07,,,
T4,สะพานพระนั่งเกล้า,2023-11-11 15:00:00,31.2,237.0,157.0,0.11,3.72,,7.2,1.84,25.42
T2,โรงไฟฟ้าพระนครใต้,2023-11-11 15:00:00,30.83,296.0,193.0,0.14,,,,,
S6,คลองลัดโพธิ์,2023-11-11 16:00:00,30.85,249.0,160.0,0.12,,2.55,,,
S1,สำแล,2023-11-11 16:00:00,31.39,240.0,153.6,0.11,3.93,2.49,6.99,4.17,36.33
S5,วัดโพธิ์แตงเหนือ,2023-11-11 16:00:00,31.36,238.0,152.6,0.11,4.03,0.63,7.15,3.57,31.58
T3,วัดบ้านแป้ง,2023-11-11 16:00:00,31.59,234.0,153.0,0.11,4.72,,7.3,3.42,41.82
S7,สะพานพระพุทธยอดฟ้า,2023-11-11 16:00:00,32.0,264.0,170.0,0.12,,2.27,,,
T4,สะพานพระนั่งเกล้า,2023-11-11 16:00:00,31.19,242.0,157.0,0.11,3.72,,7.2,1.98,22.58
T1,การท่าเรือ,2023-11-11 16:00:00,30.82,260.0,170.0,0.12,,,,,
S4,วัดมะขาม,2023-11-11 16:00:00,31.37,238.0,152.8,0.11,3.66,2.36,7.03,2.96,39.97
S1,สำแล,2023-11-11 17:00:00,31.36,240.0,153.9,0.11,3.95,2.67,7.01,4.22,36.93
S6,คลองลัดโพธิ์,2023-11-11 17:00:00,30.81,249.0,160.0,0.12,,2.54,,,
T3,วัดบ้านแป้ง,2023-11-11 17:00:00,31.47,226.0,148.0,0.11,4.86,,7.33,3.63,43.29
S3,วัดไผ่ล้อม,2023-11-11 17:00:00,31.4,232.0,148.6,0.11,4.02,1.38,7.53,4.63,43.38
T4,สะพานพระนั่งเกล้า,2023-11-11 17:00:00,31.18,242.0,158.0,0.11,3.59,,7.2,2.01,21.56
S7,สะพานพระพุทธยอดฟ้า,2023-11-11 17:00:00,31.98,264.0,170.0,0.12,,2.33,,,
